step,exp,game_name,algorithm_name,log_exp
0,2.373611111111111,leduc_poker,AutoCFR4,0.8644124711054898
20,0.13064484846235333,leduc_poker,AutoCFR4,-2.0352727178552557
40,0.036227600813879685,leduc_poker,AutoCFR4,-3.317933997248269
60,0.03126556549982616,leduc_poker,AutoCFR4,-3.465237930813922
80,0.012223511618333932,leduc_poker,AutoCFR4,-4.4043940000447535
100,0.0102624151455077,leduc_poker,AutoCFR4,-4.579267072641408
120,0.005054558046838603,leduc_poker,AutoCFR4,-5.287464859246056
140,0.003389639287785587,leduc_poker,AutoCFR4,-5.687031768034181
160,0.0031975011295891087,leduc_poker,AutoCFR4,-5.745385671238748
180,0.0025981872782282756,leduc_poker,AutoCFR4,-5.952941277793554
200,0.002438812755856251,leduc_poker,AutoCFR4,-6.016243933562033
220,0.002547937602102382,leduc_poker,AutoCFR4,-5.972471030542888
240,0.0016986456041004905,leduc_poker,AutoCFR4,-6.3779240489271425
260,0.0014570909061638604,leduc_poker,AutoCFR4,-6.53131336101544
280,0.0014771451254038115,leduc_poker,AutoCFR4,-6.5176440233851665
300,0.0012791126374780415,leduc_poker,AutoCFR4,-6.661588693431155
320,0.001098117636634463,leduc_poker,AutoCFR4,-6.81415780444372
340,0.001264463366416002,leduc_poker,AutoCFR4,-6.673107463079766
360,0.0009229112282750501,leduc_poker,AutoCFR4,-6.987977505470241
380,0.0008257990036728557,leduc_poker,AutoCFR4,-7.099159151012339
400,0.0008052837751346131,leduc_poker,AutoCFR4,-7.124315826969599
420,0.0007527526323911626,leduc_poker,AutoCFR4,-7.191773893576114
440,0.0006978195809455023,leduc_poker,AutoCFR4,-7.26754996863439
460,0.0007287155237504783,leduc_poker,AutoCFR4,-7.224227130165866
480,0.0006436186245642322,leduc_poker,AutoCFR4,-7.348404205159971
500,0.000662635956682936,leduc_poker,AutoCFR4,-7.3192848035235345
520,0.0005104741378788302,leduc_poker,AutoCFR4,-7.58017058201731
540,0.00047007234506808715,leduc_poker,AutoCFR4,-7.66262394942873
560,0.0005509946873024224,leduc_poker,AutoCFR4,-7.503785390777222
580,0.0004260254522141238,leduc_poker,AutoCFR4,-7.761011466498172
600,0.00040252832304112085,leduc_poker,AutoCFR4,-7.817745095777327
620,0.0004298456649931559,leduc_poker,AutoCFR4,-7.752084332323938
640,0.0004596936344118119,leduc_poker,AutoCFR4,-7.684950302513983
